acc,congruency,response_time,subject_nr
91.8781725888,inc,1082,3
91.9191919192,inc,1001,3
91.959798995,con,684,3
92,inc,1215,3
92.039800995,inc,1465,3
92.0792079208,inc,984,3
92.118226601,inc,852,3
92.1568627451,neutral,1102,3
92.1951219512,inc,873,3
92.2330097087,inc,470,3
92.270531401,inc,873,3
92.3076923077,neutral,794,3
92.3444976077,inc,822,3
92.380952381,con,935,3
92.4170616114,inc,1054,3
92.4528301887,inc,593,3
92.4882629108,inc,664,3
92.523364486,inc,956,3
92.5581395349,inc,1600,3
92.5925925926,inc,1494,3
92.6267281106,inc,749,3
92.6605504587,neutral,873,3
92.6940639269,inc,1208,3
92.7272727273,inc,858,3
92.7601809955,neutral,797,3
92.7927927928,inc,1056,3
92.8251121076,inc,797,3
92.8571428571,inc,687,3
92.8888888889,con,595,3
92.9203539823,inc,846,3
92.9515418502,inc,886,3
92.9824561404,inc,1066,3
93.0131004367,inc,1603,3
93.0434782609,inc,1101,3
92.6406926407,inc,819,3
92.6724137931,inc,702,3
92.7038626609,inc,1168,3
92.735042735,inc,1198,3
92.7659574468,neutral,969,3
92.7966101695,con,806,3
92.4050632911,inc,2000,3
92.4369747899,con,758,3
92.4686192469,inc,1301,3
92.5,inc,1291,3
92.531120332,inc,720,3
92.5619834711,inc,1184,3
92.5925925926,inc,582,3
92.6229508197,inc,971,3
92.6530612245,inc,853,3
92.6829268293,inc,916,3
92.7125506073,inc,779,3
92.7419354839,inc,1374,3
92.7710843373,inc,1404,3
92.8,inc,1026,3
92.828685259,inc,1608,3
92.8571428571,inc,1341,3
92.8853754941,inc,787,3
92.9133858268,inc,793,3
92.5490196078,inc,965,3
92.578125,inc,1267,3
92.6070038911,con,1918,3
92.6356589147,con,579,3
92.6640926641,inc,573,3
92.6923076923,neutral,618,3
92.7203065134,inc,774,3
92.7480916031,inc,1568,3
92.3954372624,inc,1122,3
92.4242424242,inc,988,3
92.4528301887,inc,719,3
92.4812030075,con,690,3
92.1348314607,inc,653,3
92.1641791045,inc,1945,3
92.1933085502,inc,883,3
92.2222222222,inc,829,3
92.2509225092,inc,842,3
92.2794117647,inc,957,3
92.3076923077,inc,775,3
91.9708029197,con,1274,3
92,inc,839,3
92.0289855072,inc,1041,3
92.0577617329,neutral,964,3
91.726618705,inc,2000,3
91.7562724014,neutral,1681,3
91.7857142857,con,700,3
91.8149466192,inc,1185,3
75,inc,1605,4
80,neutral,1373,4
66.6666666667,inc,1010,4
57.1428571429,inc,1111,4
62.5,con,1632,4
66.6666666667,con,764,4
70,neutral,1734,4
72.7272727273,neutral,760,4
75,inc,1278,4
76.9230769231,neutral,1112,4
78.5714285714,neutral,997,4
80,inc,916,4
81.25,neutral,1013,4
82.3529411765,inc,1205,4
83.3333333333,neutral,1459,4
78.9473684211,con,2000,4
80,neutral,957,4
80.9523809524,con,760,4
81.8181818182,con,730,4
82.6086956522,con,694,4
83.3333333333,con,716,4
80,inc,753,4
80.7692307692,con,1010,4
81.4814814815,con,599,4
82.1428571429,neutral,1017,4
82.7586206897,inc,665,4
80,neutral,1072,4
80.6451612903,con,794,4
78.125,inc,1539,4
78.7878787879,con,768,4
76.4705882353,inc,1757,4
77.1428571429,inc,928,4
77.7777777778,neutral,1769,4
78.3783783784,inc,868,4
76.3157894737,con,1087,4
74.358974359,neutral,868,4
73.1707317073,inc,806,4
71.4285714286,con,1133,4
69.7674418605,inc,1063,4
70.4545454545,inc,554,4
68.8888888889,con,968,4
67.3913043478,inc,826,4
65.9574468085,neutral,819,4
64.5833333333,inc,1258,4
63.2653061224,neutral,1061,4
64,inc,1255,4
64.7058823529,con,1069,4
63.4615384615,inc,2000,4
62.2641509434,neutral,1542,4
61.1111111111,inc,2000,4
61.8181818182,inc,1386,4
62.5,neutral,1340,4
61.4035087719,inc,1581,4
62.0689655172,neutral,1911,4
62.7118644068,con,608,4
63.3333333333,inc,631,4
63.9344262295,inc,792,4
64.5161290323,inc,644,4
65.0793650794,inc,889,4
65.625,inc,973,4
66.1538461538,inc,1732,4
65.1515151515,inc,1266,4
64.1791044776,inc,2000,4
64.7058823529,inc,1386,4
65.2173913043,inc,753,4
65.7142857143,inc,736,4
66.1971830986,inc,1828,4
65.2777777778,inc,1019,4
64.3835616438,inc,1492,4
64.8648648649,inc,1207,4
65.3333333333,neutral,1515,4
64.4736842105,inc,2000,4
63.6363636364,inc,1698,4
64.1025641026,inc,1563,4
64.5569620253,inc,1052,4
65,inc,697,4
65.4320987654,inc,867,4
64.6341463415,inc,966,4
65.0602409639,inc,1009,4
64.2857142857,neutral,2000,4
64.7058823529,inc,1473,4
65.1162790698,inc,1003,4
65.5172413793,inc,1100,4
65.9090909091,inc,1366,4
66.2921348315,inc,915,4
66.6666666667,inc,833,4
67.032967033,inc,1584,4
67.3913043478,inc,926,4
67.7419354839,inc,913,4
68.085106383,con,815,4
68.4210526316,inc,1234,4
68.75,inc,801,4
69.0721649485,inc,892,4
68.3673469388,inc,2000,4
68.6868686869,inc,919,4
69,inc,666,4
69.3069306931,inc,504,4
69.6078431373,inc,940,4
69.9029126214,inc,1313,4
70.1923076923,inc,1027,4
70.4761904762,inc,602,4
70.7547169811,inc,909,4
71.0280373832,neutral,1222,4
71.2962962963,inc,591,4
71.5596330275,inc,656,4
71.8181818182,neutral,931,4
72.0720720721,inc,1040,4
72.3214285714,con,565,4
72.5663716814,inc,499,4
72.8070175439,inc,896,4
73.0434782609,inc,1154,4
73.275862069,con,1104,4
72.6495726496,inc,821,4
72.0338983051,inc,1056,4
72.268907563,inc,526,4
71.6666666667,inc,1021,4
71.9008264463,inc,813,4
72.131147541,inc,703,4
72.3577235772,inc,824,4
72.5806451613,inc,970,4
72.8,inc,673,4
72.2222222222,inc,1486,4
72.4409448819,inc,947,4
72.65625,inc,1276,4
72.0930232558,inc,772,4
71.5384615385,con,1076,4
71.7557251908,neutral,878,4
71.9696969697,inc,1122,4
72.1804511278,inc,1925,4
72.3880597015,inc,816,4
72.5925925926,inc,1071,4
72.7941176471,inc,1150,4
72.9927007299,inc,1046,4
73.1884057971,inc,1569,4
73.381294964,inc,1162,4
73.5714285714,neutral,1097,4
73.7588652482,inc,796,4
73.2394366197,inc,2000,4
73.4265734266,con,538,4
73.6111111111,inc,813,4
73.7931034483,inc,1727,4
73.9726027397,con,1003,4
74.1496598639,inc,1164,4
73.6486486486,inc,810,4
73.1543624161,inc,1274,4
73.3333333333,inc,707,4
72.8476821192,inc,1344,4
73.0263157895,con,669,4
73.2026143791,inc,1609,4
73.3766233766,inc,1026,4
73.5483870968,inc,1394,4
73.7179487179,inc,677,4
73.8853503185,inc,589,4
74.0506329114,con,1062,4
74.213836478,inc,478,4
74.375,neutral,884,4
74.0740740741,con,2000,4
74.2331288344,con,1133,4
74.3902439024,neutral,1067,4
74.5454545455,con,551,4
74.6987951807,con,749,4
74.8502994012,con,502,4
75,inc,1131,4
75.1479289941,con,634,4
75.2941176471,con,802,4
75.4385964912,con,1261,4
75.5813953488,con,1157,4
75.7225433526,con,722,4
75.2873563218,con,1082,4
75.4285714286,con,859,4
75.5681818182,con,661,4
75.7062146893,con,1215,4
75.8426966292,con,757,4
75.9776536313,inc,868,4
75.5555555556,con,713,4
75.6906077348,con,1018,4
75.8241758242,con,731,4
75.956284153,con,623,4
76.0869565217,con,876,4
76.2162162162,neutral,849,4
76.3440860215,con,713,4
76.4705882353,con,544,4
76.5957446809,con,603,4
76.7195767196,neutral,764,4
76.8421052632,inc,1253,4
76.9633507853,con,1799,4
77.0833333333,con,995,4
77.2020725389,con,838,4
77.3195876289,con,1078,4
77.4358974359,con,1447,4
77.5510204082,con,934,4
77.6649746193,con,498,4
77.7777777778,con,905,4
77.8894472362,con,1500,4
78,con,852,4
78.1094527363,con,1012,4
78.2178217822,inc,678,4
78.3251231527,con,838,4
78.431372549,neutral,830,4
78.5365853659,con,697,4
78.640776699,inc,961,4
78.7439613527,con,1253,4
78.8461538462,con,593,4
78.9473684211,con,864,4
79.0476190476,con,810,4
79.1469194313,con,772,4
79.2452830189,con,822,4
79.3427230047,inc,1234,4
79.4392523364,inc,766,4
79.5348837209,con,774,4
79.6296296296,con,652,4
79.7235023041,con,951,4
79.8165137615,con,418,4
79.9086757991,con,396,4
80,con,413,4
80.0904977376,neutral,819,4
80.1801801802,con,977,4
80.269058296,inc,1189,4
80.3571428571,con,1015,4
80.4444444444,con,829,4
80.5309734513,con,1706,4
80.6167400881,con,942,4
80.701754386,con,980,4
80.7860262009,neutral,1493,4
80.8695652174,inc,1097,4
80.9523809524,con,1118,4
81.0344827586,con,1226,4
81.1158798283,con,1053,4
81.1965811966,con,1054,4
81.2765957447,con,740,4
81.3559322034,con,511,4
81.4345991561,con,970,4
81.512605042,con,850,4
81.1715481172,neutral,888,4
81.25,con,854,4
81.3278008299,neutral,980,4
81.4049586777,con,1160,4
81.4814814815,con,591,4
81.5573770492,con,601,4
81.6326530612,con,1244,4
81.7073170732,con,1323,4
81.7813765182,con,1190,4
81.8548387097,con,535,4
81.9277108434,con,512,4
82,con,889,4
82.0717131474,con,574,4
82.1428571429,con,1039,4
82.2134387352,neutral,1098,4
82.2834645669,con,844,4
82.3529411765,neutral,922,4
82.421875,con,806,4
82.4902723735,con,1103,4
82.1705426357,con,1472,4
82.2393822394,con,536,4
81.9230769231,inc,1343,4
81.9923371648,inc,1159,4
82.0610687023,con,660,4
82.1292775665,con,792,4
82.196969697,con,561,4
82.2641509434,con,552,4
82.3308270677,con,1288,4
82.3970037453,con,864,4
82.4626865672,con,896,4
82.5278810409,con,760,4
82.5925925926,con,968,4
82.6568265683,con,1332,4
82.7205882353,con,1563,4
82.7838827839,con,706,4
82.8467153285,con,625,4
82.9090909091,con,817,4
82.9710144928,inc,1239,4
83.0324909747,con,601,4
83.0935251799,neutral,1033,4
83.1541218638,con,1709,4
82.8571428571,neutral,913,4
82.9181494662,con,1265,4
100,neutral,1222,5
100,neutral,676,5
100,inc,537,5
100,neutral,630,5
100,inc,564,5
100,con,612,5
100,inc,614,5
100,con,980,5
100,con,718,5
100,con,562,5
100,con,798,5
100,con,952,5
100,neutral,547,5
100,neutral,1108,5
94.4444444444,inc,733,5
94.7368421053,neutral,798,5
95,con,977,5
95.2380952381,inc,610,5
95.4545454545,inc,517,5
95.652173913,inc,709,5
95.8333333333,inc,781,5
96,neutral,834,5
96.1538461538,con,1557,5
96.2962962963,neutral,1073,5
96.4285714286,con,628,5
96.5517241379,inc,1061,5
96.6666666667,neutral,1138,5
96.7741935484,con,845,5
96.875,neutral,590,5
96.9696969697,neutral,669,5
94.1176470588,inc,1391,5
94.2857142857,con,1403,5
91.6666666667,neutral,1029,5
91.8918918919,inc,847,5
92.1052631579,con,709,5
92.3076923077,inc,1732,5
92.6829268293,con,1216,5
92.8571428571,inc,674,5
93.023255814,con,895,5
93.1818181818,con,931,5
93.3333333333,con,955,5
93.4782608696,con,618,5
93.6170212766,con,821,5
93.75,con,1097,5
93.8775510204,con,1061,5
94,con,1125,5
94.1176470588,con,806,5
94.2307692308,con,787,5
94.3396226415,con,524,5
94.4444444444,con,716,5
94.5454545455,con,662,5
94.6428571429,con,1150,5
94.7368421053,con,465,5
94.8275862069,con,478,5
94.9152542373,con,678,5
95,con,522,5
95.0819672131,con,824,5
95.1612903226,con,706,5
95.2380952381,con,894,5
95.3125,con,604,5
95.3846153846,con,492,5
95.4545454545,con,653,5
94.0298507463,inc,725,5
94.1176470588,con,712,5
94.2028985507,con,655,5
94.2857142857,con,591,5
94.3661971831,con,916,5
94.4444444444,con,865,5
94.5205479452,con,778,5
94.5945945946,con,1214,5
94.6666666667,con,681,5
93.4210526316,inc,957,5
93.5064935065,con,775,5
93.5897435897,con,680,5
93.6708860759,con,665,5
93.75,con,819,5
93.8271604938,con,515,5
93.9024390244,con,675,5
93.9759036145,neutral,1262,5
94.0476190476,con,794,5
94.1176470588,con,841,5
94.1860465116,con,577,5
94.2528735632,inc,1497,5
94.3181818182,con,681,5
94.3820224719,con,671,5
94.4444444444,con,680,5
94.5054945055,con,648,5
94.5652173913,con,919,5
94.623655914,con,1050,5
94.6808510638,con,620,5
94.7368421053,con,712,5
94.7916666667,neutral,669,5
94.8453608247,neutral,766,5
94.8979591837,con,683,5
94.9494949495,con,879,5
95,con,710,5
95.0495049505,con,706,5
95.0980392157,con,623,5
95.145631068,con,754,5
95.1923076923,con,834,5
95.2380952381,neutral,643,5
95.2830188679,con,751,5
95.3271028037,con,489,5
95.3703703704,neutral,522,5
95.4128440367,con,686,5
95.4545454545,con,669,5
95.4954954955,neutral,690,5
95.5357142857,con,555,5
95.5752212389,inc,837,5
95.6140350877,con,553,5
95.652173913,con,818,5
95.6896551724,con,625,5
95.7264957265,con,892,5
95.7627118644,con,650,5
95.7983193277,con,558,5
95.8333333333,inc,1145,5
95.867768595,inc,784,5
95.9016393443,con,646,5
95.9349593496,inc,788,5
95.9677419355,con,608,5
96,con,809,5
96.0317460317,neutral,568,5
96.062992126,con,840,5
96.09375,con,1134,5
95.3488372093,inc,763,5
95.3846153846,neutral,827,5
95.4198473282,con,1073,5
95.4545454545,con,529,5
95.4887218045,con,689,5
95.5223880597,neutral,1057,5
95.5555555556,neutral,761,5
95.5882352941,inc,763,5
95.6204379562,con,610,5
95.652173913,con,1525,5
95.6834532374,con,699,5
95.7142857143,con,681,5
95.7446808511,con,830,5
95.7746478873,con,721,5
95.8041958042,inc,955,5
95.8333333333,con,681,5
95.8620689655,con,677,5
95.8904109589,neutral,667,5
95.9183673469,inc,785,5
95.9459459459,con,771,5
95.9731543624,con,1332,5
96,con,662,5
96.0264900662,con,703,5
96.0526315789,neutral,1087,5
96.0784313725,con,687,5
96.1038961039,con,841,5
96.1290322581,con,845,5
96.1538461538,con,930,5
96.178343949,con,621,5
96.2025316456,con,743,5
96.2264150943,con,576,5
96.25,con,633,5
95.6790123457,inc,1100,5
95.7055214724,inc,1589,5
95.7317073171,inc,1333,5
95.7575757576,neutral,1184,5
95.7831325301,inc,761,5
95.8083832335,inc,803,5
95.8333333333,inc,804,5
95.8579881657,inc,1096,5
95.2941176471,inc,672,5
95.3216374269,inc,1185,5
95.3488372093,inc,938,5
95.3757225434,inc,492,5
95.4022988506,inc,471,5
95.4285714286,inc,776,5
95.4545454545,inc,548,5
95.4802259887,inc,1286,5
95.5056179775,inc,879,5
95.530726257,neutral,740,5
95.5555555556,inc,610,5
95.5801104972,inc,711,5
95.6043956044,inc,855,5
95.6284153005,inc,631,5
95.652173913,inc,972,5
95.1351351351,inc,1183,5
94.623655914,inc,1497,5
94.6524064171,inc,660,5
94.6808510638,inc,801,5
94.708994709,inc,1046,5
94.7368421053,inc,548,5
94.7643979058,inc,872,5
94.7916666667,inc,544,5
94.8186528497,inc,1028,5
94.8453608247,inc,587,5
94.8717948718,con,494,5
94.8979591837,neutral,955,5
94.923857868,inc,827,5
94.9494949495,inc,778,5
94.9748743719,inc,863,5
95,inc,617,5
95.0248756219,inc,1155,5
95.0495049505,inc,769,5
95.0738916256,con,720,5
95.0980392157,con,831,5
95.1219512195,inc,789,5
95.145631068,inc,561,5
95.1690821256,inc,807,5
95.1923076923,inc,757,5
94.7368421053,inc,696,5
94.7619047619,inc,882,5
94.7867298578,inc,1016,5
94.8113207547,inc,518,5
94.8356807512,neutral,627,5
94.8598130841,inc,795,5
94.8837209302,inc,1018,5
94.9074074074,con,797,5
94.930875576,neutral,1015,5
94.9541284404,inc,859,5
94.5205479452,inc,774,5
94.5454545455,con,928,5
94.5701357466,inc,953,5
94.5945945946,inc,799,5
94.6188340807,inc,536,5
94.6428571429,inc,1058,5
94.2222222222,inc,834,5
94.2477876106,inc,860,5
94.2731277533,con,1051,5
94.298245614,con,790,5
94.3231441048,con,1008,5
94.347826087,inc,864,5
94.3722943723,neutral,961,5
94.3965517241,inc,985,5
94.4206008584,inc,772,5
94.4444444444,inc,852,5
94.4680851064,inc,1114,5
94.4915254237,inc,811,5
94.5147679325,inc,648,5
94.5378151261,inc,815,5
94.5606694561,con,754,5
94.5833333333,inc,755,5
94.6058091286,inc,835,5
94.6280991736,inc,834,5
94.6502057613,inc,898,5
94.6721311475,inc,1193,5
94.693877551,inc,822,5
94.7154471545,inc,680,5
94.7368421053,inc,691,5
94.7580645161,inc,951,5
94.7791164659,inc,773,5
94.8,inc,758,5
94.8207171315,neutral,584,5
94.8412698413,inc,667,5
94.8616600791,inc,508,5
94.8818897638,con,536,5
94.9019607843,inc,780,5
94.921875,neutral,837,5
94.9416342412,con,748,5
94.9612403101,inc,582,5
94.9806949807,inc,1241,5
95,inc,771,5
95.0191570881,neutral,509,5
95.0381679389,inc,793,5
95.0570342205,inc,943,5
95.0757575758,inc,721,5
95.0943396226,inc,788,5
95.1127819549,inc,778,5
95.1310861423,inc,814,5
94.776119403,inc,785,5
94.7955390335,neutral,651,5
94.8148148148,inc,547,5
94.8339483395,neutral,662,5
94.8529411765,inc,796,5
94.8717948718,inc,869,5
94.8905109489,inc,721,5
94.5454545455,neutral,735,5
94.5652173913,inc,1644,5
94.5848375451,inc,799,5
94.6043165468,con,694,5
94.623655914,inc,553,5
94.6428571429,inc,815,5
94.6619217082,inc,812,5
75,neutral,2000,6
80,neutral,982,6
83.3333333333,inc,847,6
85.7142857143,con,893,6
87.5,con,735,6
88.8888888889,neutral,662,6
80,inc,2000,6
81.8181818182,inc,1349,6
83.3333333333,neutral,819,6
84.6153846154,con,663,6
85.7142857143,con,516,6
80,inc,1408,6
81.25,inc,885,6
82.3529411765,inc,1058,6
83.3333333333,inc,1314,6
84.2105263158,neutral,780,6
85,neutral,1021,6
85.7142857143,con,837,6
81.8181818182,neutral,950,6
82.6086956522,inc,1048,6
83.3333333333,con,776,6
80,neutral,981,6
80.7692307692,con,720,6
81.4814814815,neutral,958,6
82.1428571429,inc,805,6
82.7586206897,neutral,1077,6
83.3333333333,con,886,6
80.6451612903,con,1423,6
81.25,con,668,6
81.8181818182,inc,659,6
82.3529411765,neutral,1754,6
82.8571428571,con,1139,6
83.3333333333,neutral,858,6
83.7837837838,inc,846,6
84.2105263158,inc,937,6
84.6153846154,con,557,6
85.3658536585,con,684,6
85.7142857143,neutral,564,6
86.0465116279,inc,670,6
86.3636363636,con,659,6
86.6666666667,inc,616,6
86.9565217391,neutral,521,6
87.2340425532,inc,543,6
87.5,inc,762,6
87.7551020408,con,667,6
88,inc,931,6
88.2352941176,inc,754,6
88.4615384615,inc,650,6
88.679245283,inc,634,6
87.037037037,inc,941,6
87.2727272727,inc,1506,6
87.5,inc,721,6
87.7192982456,inc,782,6
87.9310344828,inc,918,6
88.1355932203,con,555,6
88.3333333333,inc,874,6
88.5245901639,inc,1280,6
88.7096774194,inc,1232,6
88.8888888889,inc,1006,6
89.0625,inc,1105,6
87.6923076923,inc,861,6
87.8787878788,inc,692,6
88.0597014925,inc,1024,6
88.2352941176,inc,805,6
86.9565217391,neutral,822,6
87.1428571429,inc,846,6
85.9154929577,inc,1297,6
86.1111111111,inc,1258,6
86.301369863,inc,711,6
86.4864864865,inc,916,6
86.6666666667,inc,1013,6
86.8421052632,inc,904,6
85.7142857143,inc,1211,6
85.8974358974,neutral,799,6
86.0759493671,inc,952,6
86.25,inc,842,6
86.4197530864,inc,850,6
86.5853658537,inc,1110,6
86.7469879518,con,675,6
86.9047619048,inc,728,6
87.0588235294,inc,837,6
87.2093023256,inc,487,6
87.3563218391,inc,624,6
87.5,inc,629,6
87.6404494382,inc,611,6
87.7777777778,inc,705,6
87.9120879121,inc,629,6
88.0434782609,inc,786,6
88.1720430108,inc,342,6
88.2978723404,inc,667,6
87.3684210526,inc,698,6
87.5,inc,1270,6
87.6288659794,inc,572,6
87.7551020408,inc,992,6
87.8787878788,inc,541,6
88,inc,469,6
88.1188118812,inc,963,6
88.2352941176,inc,1272,6
87.3786407767,inc,792,6
87.5,inc,1452,6
87.619047619,inc,920,6
86.7924528302,neutral,1000,6
86.9158878505,inc,903,6
86.1111111111,neutral,1127,6
86.2385321101,inc,1215,6
85.4545454545,inc,671,6
85.5855855856,inc,651,6
85.7142857143,con,1146,6
85.8407079646,inc,829,6
85.9649122807,inc,604,6
86.0869565217,inc,757,6
86.2068965517,inc,683,6
86.3247863248,neutral,494,6
86.4406779661,inc,1088,6
86.5546218487,inc,1134,6
86.6666666667,inc,699,6
86.7768595041,con,599,6
86.8852459016,inc,868,6
86.1788617886,inc,653,6
86.2903225806,inc,1808,6
86.4,inc,669,6
86.5079365079,inc,1014,6
86.6141732283,inc,1094,6
86.71875,inc,1021,6
86.8217054264,neutral,1540,6
86.9230769231,inc,1412,6
87.0229007634,inc,736,6
87.1212121212,inc,491,6
87.2180451128,inc,415,6
87.3134328358,neutral,798,6
87.4074074074,inc,413,6
87.5,inc,645,6
87.5912408759,neutral,492,6
87.6811594203,con,448,6
87.7697841727,inc,782,6
87.8571428571,inc,665,6
87.9432624113,inc,443,6
88.0281690141,inc,561,6
88.1118881119,inc,428,6
88.1944444444,inc,695,6
88.275862069,inc,801,6
88.3561643836,neutral,698,6
88.4353741497,con,934,6
88.5135135135,con,421,6
88.5906040268,inc,595,6
88.6666666667,inc,334,6
88.7417218543,neutral,670,6
88.8157894737,con,575,6
88.8888888889,inc,740,6
88.961038961,inc,790,6
89.0322580645,inc,687,6
89.1025641026,inc,648,6
89.1719745223,inc,883,6
89.2405063291,con,595,6
89.3081761006,inc,1093,6
89.375,inc,682,6
88.8888888889,con,2000,6
88.9570552147,con,651,6
89.0243902439,inc,596,6
88.4848484848,con,684,6
87.9518072289,inc,1043,6
87.4251497006,neutral,889,6
87.5,con,962,6
87.573964497,con,676,6
87.6470588235,inc,544,6
87.7192982456,con,806,6
87.7906976744,con,722,6
87.8612716763,con,979,6
87.9310344828,inc,725,6
88,con,566,6
88.0681818182,neutral,500,6
88.1355932203,inc,859,6
88.202247191,con,564,6
88.2681564246,con,683,6
88.3333333333,inc,713,6
88.3977900552,con,490,6
88.4615384615,con,834,6
88.5245901639,con,509,6
88.5869565217,con,555,6
88.6486486486,con,617,6
88.7096774194,neutral,1002,6
88.7700534759,con,588,6
88.829787234,con,610,6
88.8888888889,con,606,6
88.9473684211,inc,930,6
89.0052356021,con,1108,6
89.0625,con,787,6
89.1191709845,con,687,6
89.175257732,con,1233,6
89.2307692308,neutral,602,6
89.2857142857,con,840,6
89.3401015228,con,904,6
89.3939393939,con,559,6
89.4472361809,con,996,6
89.5,con,538,6
89.552238806,con,551,6
89.603960396,con,936,6
89.1625615764,inc,685,6
89.2156862745,con,612,6
89.2682926829,con,654,6
89.3203883495,con,742,6
89.3719806763,neutral,657,6
89.4230769231,con,566,6
89.4736842105,con,599,6
89.5238095238,con,641,6
89.0995260664,inc,547,6
89.1509433962,con,724,6
89.2018779343,con,1052,6
89.2523364486,con,544,6
89.3023255814,con,970,6
89.3518518519,inc,1244,6
89.400921659,con,609,6
89.4495412844,con,551,6
89.497716895,neutral,527,6
89.5454545455,con,566,6
89.592760181,con,742,6
89.6396396396,con,1177,6
89.6860986547,con,610,6
89.7321428571,neutral,1133,6
89.7777777778,con,1190,6
89.3805309735,con,981,6
89.4273127753,con,628,6
89.0350877193,con,1177,6
89.0829694323,con,625,6
89.1304347826,con,738,6
89.1774891775,con,1037,6
89.224137931,con,566,6
89.2703862661,con,480,6
89.3162393162,con,471,6
89.3617021277,con,808,6
89.406779661,con,1069,6
89.4514767932,con,450,6
89.4957983193,con,610,6
89.539748954,con,806,6
89.5833333333,con,583,6
89.6265560166,con,857,6
89.6694214876,con,713,6
89.7119341564,neutral,1434,6
89.7540983607,con,623,6
89.7959183673,con,455,6
89.837398374,con,500,6
89.8785425101,con,608,6
89.9193548387,con,563,6
89.5582329317,inc,792,6
89.6,con,715,6
89.6414342629,neutral,744,6
89.6825396825,neutral,885,6
89.7233201581,con,591,6
89.7637795276,con,608,6
89.8039215686,con,624,6
89.84375,con,632,6
89.8832684825,con,555,6
89.9224806202,con,1150,6
89.9613899614,con,430,6
90,neutral,505,6
90.0383141762,con,575,6
90.0763358779,con,642,6
90.1140684411,con,510,6
90.1515151515,con,728,6
90.1886792453,con,977,6
90.2255639098,con,822,6
89.8876404494,con,1192,6
89.9253731343,con,570,6
89.9628252788,con,605,6
90,con,613,6
90.036900369,con,545,6
90.0735294118,inc,823,6
90.1098901099,con,590,6
90.1459854015,neutral,762,6
90.1818181818,con,640,6
90.2173913043,con,572,6
90.2527075812,con,492,6
89.928057554,con,1093,6
89.9641577061,con,639,6
90,con,551,6
90.0355871886,con,578,6
75,con,579,0
60,inc,393,0
50,con,750,0
57.14285714,con,1006,0
62.5,inc,790,0
66.66666667,inc,661,0
60,neutral,570,0
63.63636364,con,887,0
66.66666667,con,561,0
69.23076923,inc,620,0
71.42857143,neutral,597,0
73.33333333,neutral,802,0
75,neutral,644,0
76.47058824,con,458,0
77.77777778,con,375,0
78.94736842,neutral,537,0
80,inc,722,0
76.19047619,con,675,0
77.27272727,inc,1318,0
78.26086957,inc,784,0
79.16666667,con,594,0
76,con,582,0
76.92307692,inc,644,0
77.77777778,neutral,522,0
75,neutral,682,0
75.86206897,inc,704,0
76.66666667,neutral,563,0
77.41935484,neutral,526,0
78.125,con,550,0
78.78787879,neutral,775,0
79.41176471,inc,643,0
80,inc,667,0
80.55555556,con,526,0
81.08108108,neutral,395,0
78.94736842,neutral,780,0
79.48717949,inc,395,0
80.48780488,con,672,0
80.95238095,inc,628,0
81.39534884,inc,596,0
81.81818182,inc,532,0
80,inc,578,0
80.43478261,con,468,0
80.85106383,inc,719,0
81.25,inc,586,0
81.63265306,inc,698,0
82,inc,799,0
82.35294118,inc,593,0
82.69230769,inc,633,0
83.01886792,inc,608,0
83.33333333,inc,688,0
83.63636364,inc,764,0
83.92857143,inc,1015,0
84.21052632,inc,436,0
84.48275862,neutral,420,0
83.05084746,inc,559,0
83.33333333,con,582,0
83.60655738,inc,835,0
83.87096774,inc,569,0
84.12698413,inc,469,0
84.375,inc,740,0
84.61538462,inc,847,0
84.84848485,inc,1145,0
85.07462687,inc,687,0
85.29411765,inc,615,0
85.50724638,neutral,862,0
85.71428571,inc,1001,0
85.91549296,inc,422,0
86.11111111,inc,817,0
86.30136986,inc,426,0
86.48648649,inc,884,0
86.66666667,inc,547,0
86.84210526,inc,652,0
87.01298701,inc,417,0
85.8974359,inc,843,0
86.07594937,inc,438,0
86.25,con,436,0
86.41975309,inc,722,0
86.58536585,inc,665,0
86.74698795,inc,692,0
85.71428571,neutral,620,0
85.88235294,neutral,1704,0
86.04651163,neutral,605,0
86.20689655,neutral,972,0
86.36363636,inc,625,0
86.51685393,neutral,521,0
86.66666667,inc,568,0
86.81318681,neutral,692,0
86.95652174,neutral,896,0
87.09677419,inc,615,0
87.23404255,inc,549,0
87.36842105,inc,679,0
87.5,inc,456,0
87.62886598,inc,584,0
87.75510204,inc,601,0
87.87878788,inc,701,0
87,inc,599,0
87.12871287,inc,424,0
86.2745098,inc,2000,0
86.40776699,inc,1052,0
86.53846154,neutral,669,0
86.66666667,inc,622,0
86.79245283,inc,639,0
86.91588785,inc,1081,0
87.03703704,con,654,0
87.1559633,inc,401,0
87.27272727,inc,526,0
87.38738739,inc,435,0
87.5,con,558,0
86.72566372,con,532,0
86.84210526,neutral,750,0
86.08695652,con,653,0
86.20689655,inc,766,0
86.32478632,inc,374,0
86.44067797,inc,813,0
85.71428571,con,1090,0
85,inc,847,0
85.12396694,inc,403,0
85.24590164,inc,692,0
85.36585366,inc,535,0
85.48387097,inc,520,0
84.8,inc,863,0
84.92063492,con,672,0
84.2519685,inc,789,0
84.375,inc,624,0
83.72093023,inc,670,0
83.07692308,inc,567,0
83.20610687,inc,933,0
82.57575758,inc,776,0
82.70676692,inc,591,0
82.8358209,inc,737,0
